mon,day,yr,precip,et,pet,URLD,UCOM,AGRC,FRSD,FRST,GLdy,eBand10,eBand11,oFlow
12,27,2002,7.09,0.161,0.173,0,0,0,2.81,0,0,0,0,18.80783936
12,28,2002,23.4,0.286,0.314,0,0,0,2.81,0,0,0,0,11.10614818
12,29,2002,41.2,7.85E-02,8.44E-02,0,0,0,2.81,0,0,0,0,39.87738091
12,30,2002,4.22,0.15,0.161,0,0,0,2.81,0,0,0,0,18.92687631
12,31,2002,10.7,0.278,0.297,0,0,0,2.81,0,0,0,0,10.66571143
1,1,2002,0.303,5.63E-03,1.39E-02,0,0,0.14,0.33,0,0,0,0,1.539717163
1,2,2002,0.116,0.169,0.371,0,0,0.14,0.33,0,0,0,0,1.42204039
1,3,2002,2.13E-02,0.178,0.555,0,0,0.14,0.33,0,0,0,0,1.293542765
1,4,2002,0.611,2.04E-02,6.14E-02,0,0,0.14,0.33,0,0,0,0,1.215091583
1,5,2002,0.246,0,0,0,0,0.14,0.33,0,0,0,0,3.131284246
1,6,2002,2.10E-02,0,0,0,0,0.14,0.33,0,0,0,0,2.502322183
1,7,2002,5.11E-02,9.16E-03,2.20E-02,0,0,0.14,0.33,0,0,0,0,2.297176851
1,8,2002,5.79E-02,3.68E-02,0.124,0,0,0.14,0.33,0,0,0,0,1.89364922
1,9,2002,3.12E-02,1.70E-02,6.29E-02,0,0,0.14,0.33,0,0,0,0,1.627636591
1,10,2002,0.346,1.10E-02,3.03E-02,0,0,0.14,0.33,0,0,0,0,1.45405208
1,11,2002,5.57E-02,4.94E-02,0.157,0,0,0.14,0.33,0,0,0,0,1.437820801
1,12,2002,0.351,0.138,0.455,0,0,0.14,0.33,0,0,0,0,1.325554454
1,13,2002,0.536,8.14E-02,0.261,0,0,0.14,0.33,0,0,0,0,1.204721599
1,14,2002,9.67,8.20E-02,0.261,0,0,0.14,0.33,0,0,0,0,1.366132651
1,15,2002,0.379,0.104,0.336,0,0,0.14,0.33,0,0,0,0,2.001857747
1,16,2002,6.61,0.105,0.334,0,0,0.14,0.33,0,0,0,0,1.662804363
1,17,2002,1.52,0.124,0.396,0,0,0.14,0.33,0,0,0,0,3.045619162
1,18,2002,5.67,0.157,0.502,0,0,0.14,0.33,0,0,0,0,2.635328498
1,19,2002,4.25,0.356,1.16,0,0,0.14,0.33,0,0,0,0,2.259754736
1,20,2002,6.1,0.216,0.691,0,0,0.14,0.33,0,0,0,0,4.204352137
1,21,2002,6.07,0.191,0.606,0,0,0.14,0.33,0,0,0,0,5.031696498
1,22,2002,8.06,0.281,0.898,0,0,0.14,0.33,0,0,0,0,3.817957522
1,23,2002,9.71,0.126,0.394,0,0,0.14,0.33,0,0,0,0,6.731472108
1,24,2002,2.51,0.24,0.759,0,0,0.14,0.33,0,0,0,0,4.73412305
1,25,2002,20.9,0.162,0.504,0,0,0.14,0.33,0,0,0,0,7.696331472
1,26,2002,2.34,0.391,1.23,0,0,0.14,0.33,0,0,0,0,10.02732349
1,27,2002,6.52,0.187,0.58,0,0,0.14,0.33,0,0,0,0,6.654824401
1,28,2002,6.18,0.576,1.8,0,0,0.14,0.33,0,0,0,0,6.26707718
1,29,2002,10.9,0.425,1.32,0,0,0.14,0.33,0,0,0,0,4.562792882
1,30,2002,4.81,0.198,0.606,0,0,0.14,0.33,0,0,0,0,6.510546365
1,31,2002,22.6,0.257,0.787,0,0,0.14,0.33,0,0,0,0,8.787434118
2,1,2002,39.3,0.234,0.713,0,0,0.14,0.33,0,0,0,0,28.49040338
2,2,2002,15.1,0.232,0.703,0,0,0.14,0.33,0,0,0,0,19.62181287
2,3,2002,3.83,0.313,0.954,0,0,0.14,0.33,0,0,0,0,11.36640401
2,4,2002,17.1,0.212,0.638,0,0,0.14,0.33,0,0,0,0,13.52155717
2,5,2002,10.8,0.336,1.01,0,0,0.14,0.33,0,0,0,0,9.865010698
2,6,2002,1.37,0.334,1.01,0,0,0.14,0.33,0,0,0,0,6.388811773
2,7,2002,1.7,0.173,0.512,0,0,0.14,0.33,0,0,0,0,5.148922403
2,8,2002,16.3,0.189,0.56,0,0,0.14,0.33,0,0,0,0,9.134603141
2,9,2002,4.27,0.465,1.39,0,0,0.14,0.33,0,0,0,0,5.649386839
2,10,2002,32.6,0.312,0.925,0,0,0.14,0.33,0,0,0,0,13.51704848
2,11,2002,0.834,0.383,1.13,0,0,0.14,0.33,0,0,0,0,11.94802484
2,12,2002,1.78,0.562,1.67,0,0,0.14,0.33,0,0,0,0,5.428461097
2,13,2002,1.36,0.247,0.725,0,0,0.14,0.33,0,0,0,0,4.288664614
2,14,2002,8.62E-02,0.18,0.534,0,0,0.14,0.33,0,0,0,0,3.220105411
2,15,2002,0.122,9.58E-02,0.276,0,0,0.14,0.33,0,0,0,0,2.615941137
2,16,2002,0,7.89E-02,0.235,0,0,0.14,0.33,0,0,0,0,2.205650472
2,17,2002,2.13,0.122,0.348,0,0,0.14,0.33,0,0,0,0,1.957221729
2,18,2002,6.13,0.278,0.805,0,0,0.14,0.33,0,0,0,0,1.825568022
2,19,2002,20.4,9.15E-02,0.254,0,0,0.14,0.33,0,0,0,0,5.545687001
2,20,2002,1.96,0.302,0.867,0,0,0.14,0.33,0,0,0,0,3.590719616
2,21,2002,8.74,0.225,0.641,0,0,0.14,0.33,0,0,0,0,3.440580285
2,22,2002,3.49,0.344,0.983,0,0,0.14,0.33,0,0,0,0,3.757541095
2,23,2002,1.44,0.458,1.31,0,0,0.14,0.33,0,0,0,0,2.690785368
2,24,2002,16.4,0.136,0.381,0,0,0.14,0.33,0,0,0,0,3.888293065
2,25,2002,24.4,9.49E-02,0.261,0,0,0.14,0.33,0,0,0,0,11.83079894
2,26,2002,3.13,0.507,1.44,0,0,0.14,0.33,0,0,0,0,9.044429369
2,27,2002,4.83,0.604,1.71,0,0,0.14,0.33,0,0,0,0,5.568230444
2,28,2002,0.432,0.234,0.656,0,0,0.14,0.33,0,0,0,0,3.996050723
3,1,2002,6.94E-02,0.354,1.01,0,0,0.14,0.33,0,0,0,0,3.012254866
3,2,2002,1.05,0.153,0.423,0,0,0.14,0.33,0,0,0,0,2.612785055
3,3,2002,1.22E-02,0.128,0.359,0,0,0.14,0.33,0,0,0,0,2.232702604
3,4,2002,0.84,0.171,0.472,0,0,0.14,0.33,0,0,0,0,1.891845744
3,5,2002,4.21,0.425,1.19,0,0,0.14,0.33,0,0,0,0,1.775070709
3,6,2002,1.11,0.245,0.676,0,0,0.14,0.33,0,0,0,0,1.935129155
3,7,2002,0,0.638,1.79,0,0,0.14,0.33,0,0,0,0,1.383716537
3,8,2002,6.41,0.232,0.636,0,0,0.14,0.33,0,0,0,0,1.432410374
3,9,2002,8.32,0.232,0.634,0,0,0.14,0.33,0,0,0,0,2.326934196
3,10,2002,12.3,0.291,0.798,0,0,0.14,0.33,0,0,0,0,4.136721808
3,11,2002,1.17,0.54,1.48,0,0,0.14,0.33,0,0,0,0,2.990162292
3,12,2002,2.23E-02,0.426,1.18,0,0,0.14,0.33,0,0,0,0,2.341362
3,13,2002,0,0.659,1.83,0,0,0.14,0.33,0,0,0,0,1.962632156
3,14,2002,3.79,0.52,1.43,0,0,0.14,0.33,0,0,0,0,1.697972134
3,15,2002,1.28,0.141,0.375,0,0,0.14,0.33,0,0,0,0,1.661000887
3,16,2002,0.622,0.324,0.879,0,0,0.14,0.33,0,0,0,0,1.483358556
3,17,2002,0.853,0.259,0.7,0,0,0.14,0.33,0,0,0,0,1.353057454
3,18,2002,4.66,0.154,0.411,0,0,0.14,0.33,0,0,0,0,1.416179095
3,19,2002,0.381,0.195,0.524,0,0,0.14,0.33,0,0,0,0,1.32690706
3,20,2002,2.78,0.403,1.09,0,0,0.14,0.33,0,0,0,0,1.193900746
3,21,2002,0.857,0.637,1.72,0,0,0.14,0.33,0,0,0,0,1.080732662
3,22,2002,0,0.156,0.426,0,0,0.14,0.33,0,0,0,0,0.95088243
3,23,2002,1.07E-02,0.499,1.35,0,0,0.14,0.33,0,0,0,0,0.909853363
3,24,2002,0.283,0.598,1.61,0,0,0.14,0.33,0,0,0,0,0.82779523
3,25,2002,0.671,0.314,0.838,0,0,0.14,0.33,0,0,0,0,0.769633147
3,26,2002,0,0.646,1.75,0,0,0.14,0.33,0,0,0,0,0.695690654
3,27,2002,0,0.677,1.83,0,0,0.14,0.33,0,0,0,0,0.644291604
3,28,2002,0,0.709,1.91,0,0,0.14,0.33,0,0,0,0,0.593343422
3,29,2002,6.26E-02,0.714,1.93,0,0,0.14,0.33,0,0,0,0,0.548256536
3,30,2002,0.222,0.826,2.25,0,0,0.14,0.33,0,0,0,0,0.559979126
3,31,2002,1.61,0.2,0.528,0,0,0.14,0.33,0,0,0,0,0.579366488
4,1,2002,2.41,0.249,0.656,0,0,0.14,0.33,0,0,0,0,0.519400929
4,2,2002,3.8,0.349,0.923,0,0,0.14,0.33,0,0,0,0,0.45537755
4,3,2002,2.2,0.245,0.643,0,0,0.14,0.33,0,0,0,0,0.498660961
4,4,2002,2.06E-02,0.423,1.12,0,0,0.14,0.33,0,0,0,0,0.467100141
4,5,2002,0,0.971,2.59,0,0,0.14,0.33,0,0,0,0,0.411192402
4,6,2002,0,1.24,3.29,0,0,0.14,0.33,0,0,0,0,0.361145958
4,7,2002,0,0.863,2.34,0,0,0.14,0.33,0,0,0,0,0.331839482
4,8,2002,0,0.741,2.01,0,0,0.14,0.33,0,0,0,0,0.31290299
4,9,2002,0,0.562,1.53,0,0,0.14,0.33,0,0,0,0,0.300278662
4,10,2002,0,0.929,2.52,0,0,0.14,0.33,0,0,0,0,0.252035694
4,11,2002,1.89E-02,0.793,2.15,0,0,0.14,0.33,0,0,0,0,0.24166571
4,12,2002,3.32E-02,0.634,1.7,0,0,0.14,0.33,0,0,0,0,0.252035694
4,13,2002,0.524,0.895,2.39,0,0,0.14,0.33,0,0,0,0,0.243920054
4,14,2002,1.67,0.235,0.61,0,0,0.14,0.33,0,0,0,0,0.248879612
4,15,2002,0,0.692,1.82,0,0,0.14,0.33,0,0,0,0,0.24166571
4,16,2002,0,0.767,2.02,0,0,0.14,0.33,0,0,0,0,0.223180087
4,17,2002,2.15,0.698,1.82,0,0,0.14,0.33,0,0,0,0,0.228139644
4,18,2002,6.52,0.143,0.365,0,0,0.14,0.33,0,0,0,0,0.310197777
4,19,2002,2.07,0.895,2.33,0,0,0.14,0.33,0,0,0,0,0.27728435
4,20,2002,1.87,0.69,1.79,0,0,0.14,0.33,0,0,0,0,0.278636957
4,21,2002,2.31,0.921,2.39,0,0,0.14,0.33,0,0,0,0,0.320567761
4,22,2002,3.12E-02,0.549,1.43,0,0,0.14,0.33,0,0,0,0,0.261053071
4,23,2002,0,0.613,1.6,0,0,0.14,0.33,0,0,0,0,0.184405365
4,24,2002,0.223,1.04,2.7,0,0,0.14,0.33,0,0,0,0,0.157804102
4,25,2002,2.79,1.07,2.76,0,0,0.14,0.33,0,0,0,0,0.1505902
4,26,2002,3.03,0.958,2.47,0,0,0.14,0.33,0,0,0,0,0.232648333
4,27,2002,15.8,0.366,0.936,0,0,0.14,0.33,0,0,0,0,0.500915306
4,28,2002,12.9,0.403,1.03,0,0,0.14,0.33,0,0,0,0,1.183530762
4,29,2002,14.6,0.585,1.5,0,0,0.14,0.33,0,0,0,0,1.269646715
4,30,2002,5.6,0.895,2.29,0,0,0.14,0.33,0,0,0,0,3.404510776
5,1,2002,2.94,0.748,1.92,0,0,0.14,0.33,0,0,0,0,1.979765172
5,2,2002,1.01E-02,1.18,3.04,0,0,0.14,0.33,0,0,0,0,1.312028388
5,3,2002,0,1.15,2.95,0,0,0.14,0.33,0,0,0,0,0.968466315
5,4,2002,0,0.91,2.35,0,0,0.14,0.33,0,0,0,0,0.81201482
5,5,2002,0.277,1.26,3.3,0,0,0.14,0.33,0,0,0,0,0.702904556
5,6,2002,4.97E-02,0.549,1.41,0,0,0.14,0.33,0,0,0,0,0.637528571
5,7,2002,0,0.142,0.368,0,0,0.14,0.33,0,0,0,0,0.554117831
5,8,2002,0,0.569,1.48,0,0,0.14,0.33,0,0,0,0,0.506776601
5,9,2002,0,0.466,1.22,0,0,0.14,0.33,0,0,0,0,0.490996191
5,10,2002,0,0.343,0.904,0,0,0.14,0.33,0,0,0,0,0.458984501
5,11,2002,0,1.12,2.92,0,0,0.14,0.33,0,0,0,0,0.413446746
5,12,2002,0.768,1.06,2.76,0,0,0.14,0.33,0,0,0,0,0.39225591
5,13,2002,5.91,0.398,1.01,0,0,0.14,0.33,0,0,0,0,0.543296979
5,14,2002,2.31,0.833,2.11,0,0,0.14,0.33,0,0,0,0,0.536083077
5,15,2002,0.37,0.506,1.28,0,0,0.14,0.33,0,0,0,0,0.490545322
5,16,2002,0,1.85,4.71,0,0,0.14,0.33,0,0,0,0,0.378729844
5,17,2002,12.4,1.75,4.45,0,0,0.14,0.33,0,0,0,0,0.372868549
5,18,2002,6,0.519,1.31,0,0,0.14,0.33,0,0,0,0,0.945922872
5,19,2002,4.02,0.568,1.43,0,0,0.14,0.33,0,0,0,0,0.670441998
5,20,2002,1.91,0.336,0.841,0,0,0.14,0.33,0,0,0,0,0.764222721
5,21,2002,4.82,0.813,2.05,0,0,0.14,0.33,0,0,0,0,0.588383865
5,22,2002,8.59,0.538,1.35,0,0,0.14,0.33,0,0,0,0,0.932396806
5,23,2002,5.06,1.5,3.77,0,0,0.14,0.33,0,0,0,0,1.262432813
5,24,2002,4.21,1.32,3.32,0,0,0.14,0.33,0,0,0,0,1.408965193
5,25,2002,3.65,0.76,1.91,0,0,0.14,0.33,0,0,0,0,1.108686531
5,26,2002,3.22,1.13,2.83,0,0,0.14,0.33,0,0,0,0,0.996420185
5,27,2002,1.27,1.23,3.07,0,0,0.14,0.33,0,0,0,0,0.766477065
5,28,2002,6.79,0.5,1.25,0,0,0.14,0.33,0,0,0,0,0.807506132
5,29,2002,13.8,1.06,2.66,0,0,0.14,0.33,0,0,0,0,1.932874811
5,30,2002,0.978,1.22,3.06,0,0,0.14,0.33,0,0,0,0,2.992416636
5,31,2002,1.39E-03,1.45,3.65,0,0,0.14,0.33,0,0,0,0,1.321045765
6,1,2002,0.195,1.76,4.41,0,0,0.14,0.33,0,0,0,0,1.016709284
6,2,2002,4.51,0.86,2.15,0,0,0.14,0.33,0,0,0,0,0.980639775
6,3,2002,2.21,0.615,1.53,0,0,0.14,0.33,0,0,0,0,0.876489067
6,4,2002,2.23E-02,0.895,2.24,0,0,0.14,0.33,0,0,0,0,0.775043574
6,5,2002,8.8,1.02,2.54,0,0,0.14,0.33,0,0,0,0,0.633470751
6,6,2002,0.334,0.286,0.703,0,0,0.14,0.33,0,0,0,0,0.767829672
6,7,2002,0.906,0.284,0.696,0,0,0.14,0.33,0,0,0,0,0.633470751
6,8,2002,1.42,0.587,1.46,0,0,0.14,0.33,0,0,0,0,0.55862652
6,9,2002,14.9,0.681,1.69,0,0,0.14,0.33,0,0,0,0,1.130779106
6,10,2002,10.8,0.892,2.21,0,0,0.14,0.33,0,0,0,0,3.382869071
6,11,2002,1.67,1.53,3.8,0,0,0.14,0.33,0,0,0,0,1.573983197
6,12,2002,3.58E-02,0.742,1.85,0,0,0.14,0.33,0,0,0,0,1.156027762
6,13,2002,6.56,0.702,1.73,0,0,0.14,0.33,0,0,0,0,0.980188906
6,14,2002,15.5,0.21,0.512,0,0,0.14,0.33,0,0,0,0,2.352633721
6,15,2002,1.65,1.22,3.03,0,0,0.14,0.33,0,0,0,0,3.0740239
6,16,2002,3.13,0.499,1.23,0,0,0.14,0.33,0,0,0,0,1.83007671
6,17,2002,0,1.55,3.86,0,0,0.14,0.33,0,0,0,0,1.418884308
6,18,2002,0.397,1.95,4.83,0,0,0.14,0.33,0,0,0,0,1.070813547
6,19,2002,0,1.57,3.94,0,0,0.14,0.33,0,0,0,0,0.837714345
6,20,2002,0.693,1.09,2.76,0,0,0.14,0.33,0,0,0,0,0.735367114
6,21,2002,0.995,0.585,1.44,0,0,0.14,0.33,0,0,0,0,0.714627146
6,22,2002,2.58,0.427,1.05,0,0,0.14,0.33,0,0,0,0,0.655563325
6,23,2002,0,0.843,2.09,0,0,0.14,0.33,0,0,0,0,0.546903929
6,24,2002,0,1.07,2.64,0,0,0.14,0.33,0,0,0,0,0.481527944
6,25,2002,0,1.19,2.95,0,0,0.14,0.33,0,0,0,0,0.448614518
6,26,2002,3.28,0.42,1.05,0,0,0.14,0.33,0,0,0,0,0.440048009
6,27,2002,2.27E-02,0.417,1.03,0,0,0.14,0.33,0,0,0,0,0.418857173
6,28,2002,0,1.11,2.75,0,0,0.14,0.33,0,0,0,0,0.368810729
6,29,2002,4.84E-02,0.529,1.3,0,0,0.14,0.33,0,0,0,0,0.350325106
6,30,2002,2.33,0.143,0.342,0,0,0.14,0.33,0,0,0,0,0.349874237
7,1,2002,6.18,0.405,0.987,0,0,0.14,0.33,0,0,0,0,0.382336795
7,2,2002,3.21,0.65,1.59,0,0,0.14,0.33,0,0,0,0,0.420660648
7,3,2002,0,1.44,3.54,0,0,0.14,0.33,0,0,0,0,0.405781976
7,4,2002,12,0.65,1.6,0,0,0.14,0.33,0,0,0,0,0.366556385
7,5,2002,0.802,0.332,0.806,0,0,0.14,0.33,0,0,0,0,0.565389553
7,6,2002,0.231,0.92,2.26,0,0,0.14,0.33,0,0,0,0,0.418857173
7,7,2002,2.51,0.371,0.904,0,0,0.14,0.33,0,0,0,0,0.342660335
7,8,2002,0.313,0.451,1.1,0,0,0.14,0.33,0,0,0,0,0.325978187
7,9,2002,2.59,0.809,1.98,0,0,0.14,0.33,0,0,0,0,0.302533006
7,10,2002,0.72,1.33,3.25,0,0,0.14,0.33,0,0,0,0,0.290810416
7,11,2002,3.24,1.28,3.11,0,0,0.14,0.33,0,0,0,0,0.305238219
7,12,2002,1.03,1.62,3.97,0,0,0.14,0.33,0,0,0,0,0.263758284
7,13,2002,0,1.74,4.28,0,0,0.14,0.33,0,0,0,0,0.236706152
7,14,2002,1.98E-02,1.32,3.27,0,0,0.14,0.33,0,0,0,0,0.21776966
7,15,2002,0.32,0.8,2,0,0,0.14,0.33,0,0,0,0,0.208752283
7,16,2002,0,1.01,2.49,0,0,0.14,0.33,0,0,0,0,0.202440119
7,17,2002,0,0.636,1.59,0,0,0.14,0.33,0,0,0,0,0.198382299
7,18,2002,0,0.607,1.53,0,0,0.14,0.33,0,0,0,0,0.190717529
7,19,2002,6.93,0.19,0.468,0,0,0.14,0.33,0,0,0,0,0.211908365
7,20,2002,2.53,0.374,0.905,0,0,0.14,0.33,0,0,0,0,0.304336482
7,21,2002,5.71E-04,1.6,3.93,0,0,0.14,0.33,0,0,0,0,0.223180087
7,22,2002,1.64,0.611,1.49,0,0,0.14,0.33,0,0,0,0,0.206497939
7,23,2002,0.14,0.208,0.499,0,0,0.14,0.33,0,0,0,0,0.204694463
7,24,2002,1.05E-02,0.733,1.79,0,0,0.14,0.33,0,0,0,0,0.18620884
7,25,2002,1.01E-02,0.514,1.26,0,0,0.14,0.33,0,0,0,0,0.174035381
7,26,2002,0,0.493,1.21,0,0,0.14,0.33,0,0,0,0,0.164567135
7,27,2002,0,0.672,1.65,0,0,0.14,0.33,0,0,0,0,0.150139331
7,28,2002,0,1.47,3.61,0,0,0.14,0.33,0,0,0,0,0.137515003
7,29,2002,0,0.634,1.59,0,0,0.14,0.33,0,0,0,0,0.135260659
7,30,2002,5.88,0.457,1.13,0,0,0.14,0.33,0,0,0,0,0.174937118
7,31,2002,3.8,0.104,0.245,0,0,0.14,0.33,0,0,0,0,0.199734906
8,1,2002,29.8,7.87E-02,0.184,0,0,0.14,0.33,0,0,0,0,0.768280541
8,2,2002,0.478,0.222,0.535,0,0,0.14,0.33,0,0,0,0,1.090200908
8,3,2002,1.22E-02,1.56,3.8,0,0,0.14,0.33,0,0,0,0,0.494603141
8,4,2002,0,1.42,3.46,0,0,0.14,0.33,0,0,0,0,0.353481188
8,5,2002,0,1.44,3.58,0,0,0.14,0.33,0,0,0,0,0.294417367
8,6,2002,0.311,1.03,2.55,0,0,0.14,0.33,0,0,0,0,0.261954809
8,7,2002,2.12,0.541,1.31,0,0,0.14,0.33,0,0,0,0,0.274579137
8,8,2002,9.97,0.3,0.724,0,0,0.14,0.33,0,0,0,0,0.280440432
8,9,2002,24.1,0.226,0.539,0,0,0.14,0.33,0,0,0,0,3.68810729
8,10,2002,0.314,0.455,1.1,0,0,0.14,0.33,0,0,0,0,2.615490268
8,11,2002,1.01,0.257,0.618,0,0,0.14,0.33,0,0,0,0,1.467127277
8,12,2002,9.26E-02,1.45,3.52,0,0,0.14,0.33,0,0,0,0,1.123114335
8,13,2002,0.666,0.31,0.743,0,0,0.14,0.33,0,0,0,0,0.948628085
8,14,2002,8.81E-03,1.06,2.58,0,0,0.14,0.33,0,0,0,0,0.865217346
8,15,2002,0,1.19,2.92,0,0,0.14,0.33,0,0,0,0,0.761066639
8,16,2002,0,1.37,3.38,0,0,0.14,0.33,0,0,0,0,0.667285916
8,17,2002,15.2,1.71,4.23,0,0,0.14,0.33,0,0,0,0,0.624453374
8,18,2002,4.44,0.203,0.485,0,0,0.14,0.33,0,0,0,0,1.791301988
8,19,2002,3.53E-04,0.423,1.03,0,0,0.14,0.33,0,0,0,0,0.929240724
8,20,2002,0,1.19,2.9,0,0,0.14,0.33,0,0,0,0,0.70921672
8,21,2002,0,1.28,3.13,0,0,0.14,0.33,0,0,0,0,0.607320357
8,22,2002,0,0.733,1.83,0,0,0.14,0.33,0,0,0,0,0.546453061
8,23,2002,3.55,0.889,2.2,0,0,0.14,0.33,0,0,0,0,0.51083442
8,24,2002,4.77,0.63,1.51,0,0,0.14,0.33,0,0,0,0,0.646996817
8,25,2002,1.22E-02,0.727,1.76,0,0,0.14,0.33,0,0,0,0,0.549158274
8,26,2002,0,0.836,2.03,0,0,0.14,0.33,0,0,0,0,0.48738924
8,27,2002,0,0.973,2.36,0,0,0.14,0.33,0,0,0,0,0.448614518
8,28,2002,0.84,1.02,2.5,0,0,0.14,0.33,0,0,0,0,0.412995877
8,29,2002,0.499,0.231,0.552,0,0,0.14,0.33,0,0,0,0,0.396764598
8,30,2002,2.61,0.306,0.733,0,0,0.14,0.33,0,0,0,0,0.401273287
8,31,2002,0,0.537,1.31,0,0,0.14,0.33,0,0,0,0,0.390452434
9,1,2002,3.49E-02,1.01,2.46,0,0,0.14,0.33,0,0,0,0,0.347619893
9,2,2002,0,1.05,2.56,0,0,0.14,0.33,0,0,0,0,0.322822105
9,3,2002,2.76E-02,0.405,0.995,0,0,0.14,0.33,0,0,0,0,0.313353859
9,4,2002,0,0.567,1.4,0,0,0.14,0.33,0,0,0,0,0.302983875
9,5,2002,3.09,0.614,1.51,0,0,0.14,0.33,0,0,0,0,0.298926055
9,6,2002,5.86,0.351,0.842,0,0,0.14,0.33,0,0,0,0,0.358891614
9,7,2002,1.82,0.732,1.76,0,0,0.14,0.33,0,0,0,0,0.352128581
9,8,2002,1.58,0.659,1.58,0,0,0.14,0.33,0,0,0,0,0.39631373
9,9,2002,15.4,0.276,0.657,0,0,0.14,0.33,0,0,0,0,1.059541825
9,10,2002,0,1.09,2.63,0,0,0.14,0.33,0,0,0,0,0.841321296
9,11,2002,0,1.12,2.72,0,0,0.14,0.33,0,0,0,0,0.474314043
9,12,2002,0,0.476,1.16,0,0,0.14,0.33,0,0,0,0,0.385042008
9,13,2002,0,0.849,2.1,0,0,0.14,0.33,0,0,0,0,0.340405991
9,14,2002,0,0.886,2.19,0,0,0.14,0.33,0,0,0,0,0.31696081
9,15,2002,0,0.778,1.93,0,0,0.14,0.33,0,0,0,0,0.300729531
9,16,2002,4.57E-02,0.179,0.445,0,0,0.14,0.33,0,0,0,0,0.290359547
9,17,2002,0,0.379,0.941,0,0,0.14,0.33,0,0,0,0,0.277735219
9,18,2002,0,0.449,1.12,0,0,0.14,0.33,0,0,0,0,0.267365235
9,19,2002,0,0.223,0.558,0,0,0.14,0.33,0,0,0,0,0.254290038
9,20,2002,9.53E-02,0.446,1.11,0,0,0.14,0.33,0,0,0,0,0.238058759
9,21,2002,0.199,0.74,1.82,0,0,0.14,0.33,0,0,0,0,0.22182748
9,22,2002,1.01E-02,0.383,0.934,0,0,0.14,0.33,0,0,0,0,0.211006627
9,23,2002,0,0.818,2,0,0,0.14,0.33,0,0,0,0,0.208301414
9,24,2002,0,0.688,1.71,0,0,0.14,0.33,0,0,0,0,0.20604707
9,25,2002,6.91,0.545,1.35,0,0,0.14,0.33,0,0,0,0,0.204243594
9,26,2002,0.909,0.603,1.45,0,0,0.14,0.33,0,0,0,0,0.362047696
9,27,2002,1.98E-02,0.403,0.975,0,0,0.14,0.33,0,0,0,0,0.282694776
9,28,2002,0,0.237,0.582,0,0,0.14,0.33,0,0,0,0,0.244370923
9,29,2002,1.01E-02,0.916,2.22,0,0,0.14,0.33,0,0,0,0,0.215515316
9,30,2002,0.542,0.963,2.33,0,0,0.14,0.33,0,0,0,0,0.202890988
10,1,2002,1.41E-02,0.736,1.78,0,0,0.14,0.33,0,0,0,0,0.203792726
10,2,2002,3.73,0.734,1.78,0,0,0.14,0.33,0,0,0,0,0.205145332
10,3,2002,3.12E-02,0.712,1.72,0,0,0.14,0.33,0,0,0,0,0.20604707
10,4,2002,0.602,0.704,1.69,0,0,0.14,0.33,0,0,0,0,0.201087512
10,5,2002,1.86,0.143,0.336,0,0,0.14,0.33,0,0,0,0,0.309746908
10,6,2002,0,0.586,1.42,0,0,0.14,0.33,0,0,0,0,0.200185775
10,7,2002,0.316,0.196,0.471,0,0,0.14,0.33,0,0,0,0,0.193873611
10,8,2002,0,0.951,2.3,0,0,0.14,0.33,0,0,0,0,0.190717529
10,9,2002,0,0.992,2.4,0,0,0.14,0.33,0,0,0,0,0.184856233
10,10,2002,0,0.378,0.922,0,0,0.14,0.33,0,0,0,0,0.183954496
10,11,2002,16.6,0.159,0.38,0,0,0.14,0.33,0,0,0,0,0.284498252
10,12,2002,0.568,0.483,1.16,0,0,0.14,0.33,0,0,0,0,0.644742472
10,13,2002,16,6.61E-02,0.15,0,0,0.14,0.33,0,0,0,0,0.584776914
10,14,2002,2.77,0.219,0.518,0,0,0.14,0.33,0,0,0,0,1.701579085
10,15,2002,2.41,0.2,0.473,0,0,0.14,0.33,0,0,0,0,1.027981005
10,16,2002,1.89,0.407,0.974,0,0,0.14,0.33,0,0,0,0,0.797136148
10,17,2002,6.61,0.187,0.445,0,0,0.14,0.33,0,0,0,0,0.88730992
10,18,2002,1.29,0.274,0.653,0,0,0.14,0.33,0,0,0,0,0.825540886
10,19,2002,0.996,0.264,0.632,0,0,0.14,0.33,0,0,0,0,0.675401555
10,20,2002,25.2,0.116,0.269,0,0,0.14,0.33,0,0,0,0,3.308475708
10,21,2002,2.35,9.83E-02,0.227,0,0,0.14,0.33,0,0,0,0,3.409019465
10,22,2002,14.1,0.167,0.393,0,0,0.14,0.33,0,0,0,0,3.457713302
10,23,2002,4.3,0.435,1.04,0,0,0.14,0.33,0,0,0,0,3.819760998
10,24,2002,16.8,0.361,0.86,0,0,0.14,0.33,0,0,0,0,3.004590095
10,25,2002,12.1,0.404,0.963,0,0,0.14,0.33,0,0,0,0,8.918186088
10,26,2002,28.1,0.555,1.33,0,0,0.14,0.33,0,0,0,0,8.097604759
10,27,2002,8.59,0.322,0.763,0,0,0.14,0.33,0,0,0,0,14.28803423
10,28,2002,6.15,0.513,1.23,0,0,0.14,0.33,0,0,0,0,6.627772269
10,29,2002,6.71,0,0,0,0,0.14,0.33,0,0,0,0,6.749506862
10,30,2002,0.357,4.86E-02,0.109,0,0,0.14,0.33,0,0,0,0,4.457740437
10,31,2002,0.508,3.48E-02,7.63E-02,0,0,0.14,0.33,0,0,0,0,3.435620727
